매물확인방식,보증금,월세,전용면적,해당층,총층,방수,주차가능여부,총주차대수,관리비,제공플랫폼,허위매물여부,게재일_변환,방향_0,방향_1,방향_2,방향_3,방향_4,방향_5,방향_6,방향_7
0,5500000.0,370000,26.25,3.0,5.0,1.0,0,4.0,6,4,0,531,False,False,False,True,False,False,False,False
2,96500000.0,150000,32.39,2.0,8.0,1.0,1,12.0,10,0,0,555,False,False,True,False,False,False,False,False
2,22000000.0,480000,17.5,7.0,16.0,2.0,1,43.0,4,1,0,671,False,False,False,False,False,False,False,True
2,76000000.0,440000,28.44,12.0,17.0,2.0,0,7.0,4,8,0,436,False,False,False,True,False,False,False,False
2,116500000.0,490000,26.08,3.0,10.0,1.0,1,39.0,4,1,0,314,False,False,False,False,True,False,False,False
2,8500000.0,310000,27.48,3.0,7.0,2.0,0,8.0,2,1,0,387,False,False,False,False,False,False,False,True
2,370500000.0,710000,19.83,2.0,3.0,1.0,1,9.0,0,0,0,587,False,False,False,False,False,False,False,True
2,189000000.0,450000,17.5,1.0,3.0,1.0,1,22.0,7,1,0,342,False,False,True,False,False,False,False,False
0,330500000.0,690000,22.79,7.0,16.0,1.0,1,20.0,8,1,0,319,False,False,False,False,False,False,False,True
2,33000000.0,550000,26.295,2.0,3.0,2.0,1,2.0,0,3,0,527,False,False,False,False,False,False,False,True
2,409000000.0,540000,25.97,2.0,3.0,1.0,0,14.0,11,0,0,545,False,False,False,True,False,False,False,False
1,126500000.0,470000,28.94,3.0,6.0,2.0,0,6.0,3,0,0,608,False,False,False,False,False,False,True,False
1,158000000.0,730000,38.55,1.0,2.0,1.0,1,19.0,10,0,0,572,False,False,False,True,False,False,False,False
2,9500000.0,70000,27.58,2.0,3.0,2.0,1,2.0,0,3,1,148,False,False,False,False,False,False,False,True
2,160500000.0,680000,35.21,6.0,9.0,1.0,1,13.0,0,2,0,595,False,False,True,False,False,False,False,False
1,138000000.0,500000,17.5,9.0,10.0,1.0,0,16.0,0,0,0,561,False,True,False,False,False,False,False,False
0,161500000.0,210000,36.54,4.0,9.0,1.0,0,26.0,17,0,0,301,False,False,False,False,False,False,False,True
0,149500000.0,290000,17.5,13.0,15.0,1.0,0,19.0,0,0,0,531,False,False,False,False,False,False,False,True
2,181500000.0,50000,29.14,4.0,6.0,1.0,1,5.0,7,1,0,619,False,True,False,False,False,False,False,False
2,389500000.0,320000,41.8,4.0,7.0,2.0,0,15.0,16,3,0,517,True,False,False,False,False,False,False,False
2,136500000.0,60000,34.14,5.0,17.0,2.0,0,17.0,0,1,0,331,False,False,False,False,True,False,False,False
2,156500000.0,690000,31.16,2.0,4.0,1.0,1,9.0,4,0,0,652,False,False,False,False,False,True,False,False
1,190000000.0,360000,19.91,5.0,17.0,2.0,1,33.0,3,0,0,469,False,False,True,False,False,False,False,False
2,403500000.0,240000,24.45,4.0,5.0,2.0,1,4.0,9,2,0,529,False,False,True,False,False,False,False,False
2,196000000.0,150000,17.5,6.0,9.0,1.0,1,5.0,10,2,0,496,False,False,False,False,False,True,False,False
2,32500000.0,120000,24.05,4.0,7.0,1.0,0,4.0,0,0,0,461,True,False,False,False,False,False,False,False
2,106000000.0,350000,32.84,10.0,20.0,1.0,1,16.0,10,0,0,397,False,False,False,False,False,False,False,True
0,27000000.0,150000,27.58,4.0,6.0,2.0,0,13.0,3,3,0,596,False,True,False,False,False,False,False,False
2,166500000.0,290000,40.89,6.0,6.0,1.0,0,1.0,1,0,0,511,False,False,False,True,False,False,False,False
2,388500000.0,360000,27.51,2.0,3.0,1.0,0,1.0,0,0,0,628,False,False,True,False,False,False,False,False
2,161500000.0,630000,25.18,3.0,6.0,1.0,0,8.0,6,4,0,565,False,False,False,False,False,False,False,True
2,75000000.0,150000,19.83,3.0,6.0,1.0,1,5.0,1,0,0,540,False,True,False,False,False,False,False,False
2,402500000.0,130000,25.56,2.0,5.0,1.0,0,6.0,0,8,0,653,False,False,False,False,False,False,False,True
1,344500000.0,420000,27.21,3.0,14.0,1.0,0,26.0,0,3,0,122,False,False,False,False,False,False,False,True
2,376500000.0,20000,32.52,8.0,21.0,1.0,1,12.0,9,1,0,341,False,False,False,False,False,False,False,True
2,110500000.0,590000,37.18,1.0,5.0,1.0,0,31.0,14,1,0,620,False,False,False,True,False,False,False,False
2,358500000.0,100000,25.56,5.0,6.0,2.0,0,1.0,11,3,0,623,False,False,False,True,False,False,False,False
2,27000000.0,590000,25.985,2.0,4.0,2.0,1,2.0,0,0,0,503,False,False,False,False,False,False,False,True
2,113500000.0,250000,18.73,10.0,11.0,2.0,0,32.0,7,3,0,381,False,False,False,True,False,False,False,False
2,327500000.0,490000,28.17,2.0,6.0,1.0,1,2.0,8,0,0,546,False,False,False,False,False,False,True,False
1,24000000.0,620000,28.09,3.0,4.0,1.0,1,2.0,0,0,0,622,False,False,True,False,False,False,False,False
2,371500000.0,30000,17.5,12.0,14.0,1.0,0,104.0,14,0,0,548,False,False,False,True,False,False,False,False
2,15500000.0,490000,28.81,6.0,7.0,2.0,1,5.0,8,5,0,538,False,True,False,False,False,False,False,False
2,98000000.0,510000,26.35,2.0,11.0,1.0,1,37.0,3,0,0,545,False,False,True,False,False,False,False,False
2,171500000.0,240000,17.5,7.0,11.0,1.0,0,29.0,15,0,0,543,False,False,False,True,False,False,False,False
2,397500000.0,250000,17.5,11.0,11.0,1.0,0,21.0,2,1,0,563,False,False,False,False,False,False,True,False
0,188500000.0,620000,19.83,5.0,7.0,1.0,1,6.0,4,0,1,321,False,False,False,False,False,False,False,True
2,13500000.0,500000,23.1,2.0,3.0,1.0,0,2.0,0,6,0,616,False,False,False,False,False,False,False,True
2,111500000.0,630000,28.02,4.0,13.0,1.0,1,36.0,9,0,0,396,False,False,False,False,False,False,False,True
2,16000000.0,260000,26.78,5.0,6.0,2.0,0,1.0,16,3,0,626,False,True,False,False,False,False,False,False
2,136500000.0,480000,26.104999999999997,3.0,4.0,2.0,0,1.0,5,0,0,601,False,False,False,True,False,False,False,False
2,14500000.0,540000,22.85,4.0,8.0,1.0,1,8.0,0,0,0,633,True,False,False,False,False,False,False,False
2,91500000.0,730000,26.15,6.0,13.0,1.0,0,13.0,0,0,0,463,True,False,False,False,False,False,False,False
2,14500000.0,320000,26.25,2.0,3.0,1.0,1,2.0,9,0,1,161,False,False,False,False,False,False,False,True
1,17500000.0,740000,20.69,8.0,12.0,1.0,0,17.0,0,0,0,242,False,False,False,False,False,False,True,False
2,145500000.0,510000,26.104999999999997,2.0,6.0,1.0,0,4.0,3,1,0,422,False,False,False,False,False,False,False,True
2,170000000.0,670000,29.87,7.5,12.0,2.0,0,18.0,17,0,1,460,False,False,True,False,False,False,False,False
2,195000000.0,220000,19.0,5.0,10.0,1.0,0,19.0,6,2,0,333,True,False,False,False,False,False,False,False
1,184000000.0,290000,25.29,2.0,3.0,2.0,1,3.0,0,0,0,514,False,False,False,True,False,False,False,False
1,348500000.0,100000,31.61,5.0,6.0,2.0,0,4.0,11,4,0,501,False,False,False,False,False,False,True,False
2,23000000.0,130000,27.58,2.0,3.0,1.0,1,1.0,7,2,1,376,False,False,False,False,False,False,True,False
0,350000000.0,700000,24.96,3.0,5.0,1.0,1,5.0,0,3,1,432,False,False,True,False,False,False,False,False
2,19000000.0,250000,26.78,5.0,6.0,2.0,0,1.0,10,1,0,564,False,False,False,True,False,False,False,False
1,118500000.0,660000,29.4,1.0,7.0,1.0,0,49.0,4,7,0,580,True,False,False,False,False,False,False,False
1,179500000.0,130000,34.75,2.0,2.0,2.0,1,7.0,9,1,0,292,False,False,True,False,False,False,False,False
2,156500000.0,330000,24.39,2.0,3.0,2.0,0,3.0,0,7,0,472,False,True,False,False,False,False,False,False
2,112500000.0,100000,17.5,8.0,14.0,1.0,0,104.0,19,1,0,581,False,False,True,False,False,False,False,False
2,399500000.0,620000,24.96,4.0,5.0,2.0,0,1.0,9,1,1,418,False,False,False,True,False,False,False,False
2,108000000.0,120000,24.05,4.0,4.0,1.0,1,3.0,7,0,1,425,False,False,False,False,False,False,False,True
2,19000000.0,510000,44.76,3.0,6.0,2.0,0,4.0,9,6,0,549,False,False,False,False,False,False,False,True
2,66000000.0,100000,40.65,3.0,8.0,1.0,0,7.0,14,0,0,620,False,False,True,False,False,False,False,False
2,190500000.0,520000,28.17,4.0,4.0,1.0,0,2.0,11,1,0,474,False,False,False,True,False,False,False,False
2,101000000.0,320000,27.25,3.0,4.0,1.0,0,2.0,5,1,0,650,False,False,False,True,False,False,False,False
2,193000000.0,60000,21.5,8.0,8.0,1.0,0,8.0,8,7,1,356,False,False,True,False,False,False,False,False
2,25500000.0,370000,26.25,3.0,4.0,2.0,1,2.0,0,2,0,588,False,False,False,True,False,False,False,False
1,112500000.0,310000,21.7,6.0,9.0,1.0,1,17.0,10,1,0,501,False,False,True,False,False,False,False,False
1,380500000.0,150000,18.17,3.0,8.0,1.0,1,3.0,0,0,1,181,False,False,False,False,False,False,True,False
2,6000000.0,480000,19.83,2.0,3.0,1.0,1,9.0,0,0,0,547,False,False,False,False,False,False,True,False
0,148000000.0,120000,30.81,1.0,6.0,1.0,0,42.0,10,0,0,663,True,False,False,False,False,False,False,False
2,191500000.0,220000,25.29,2.0,3.0,2.0,0,1.0,0,0,0,515,False,False,False,False,False,False,False,True
2,166000000.0,160000,37.46,14.0,19.0,2.0,1,26.0,0,1,0,212,True,False,False,False,False,False,False,False
2,5500000.0,240000,26.78,2.0,4.0,1.0,0,2.0,0,0,0,452,False,False,False,True,False,False,False,False
2,170500000.0,200000,17.5,8.0,8.0,1.0,0,3.0,15,2,1,342,False,True,False,False,False,False,False,False
0,29500000.0,150000,29.92,4.0,7.0,2.0,0,6.0,14,0,0,562,True,False,False,False,False,False,False,False
2,91500000.0,540000,26.295,4.0,4.0,1.0,0,2.0,3,0,0,519,False,False,False,True,False,False,False,False
1,330500000.0,690000,21.94,3.0,4.0,1.0,1,19.0,9,0,0,379,False,False,True,False,False,False,False,False
1,13500000.0,310000,26.25,2.0,3.0,1.0,1,2.0,1,1,0,268,False,False,True,False,False,False,False,False
1,5500000.0,140000,34.24,1.0,21.0,2.0,0,21.0,0,2,0,138,False,False,True,False,False,False,False,False
2,17000000.0,400000,35.78,5.0,12.0,1.0,1,3.0,0,2,0,272,False,False,False,True,False,False,False,False
1,338500000.0,150000,19.8,3.0,7.0,1.0,0,4.0,5,2,1,374,True,False,False,False,False,False,False,False
2,356500000.0,460000,17.5,5.0,9.0,1.0,1,16.0,7,2,0,347,False,False,False,False,False,False,False,True
1,18000000.0,270000,29.75,2.0,3.0,2.0,1,2.0,0,0,0,644,False,False,False,False,False,True,False,False
2,128000000.0,450000,30.67,2.0,6.0,1.0,0,37.0,1,2,0,532,True,False,False,False,False,False,False,False
2,396000000.0,340000,37.83,10.0,13.0,1.0,1,44.0,3,6,0,209,False,False,False,False,False,False,True,False
0,96500000.0,10000,44.67,1.0,6.0,1.0,0,38.0,9,2,0,481,False,True,False,False,False,False,False,False
1,168000000.0,460000,17.5,3.0,8.0,1.0,0,3.0,7,0,0,546,False,True,False,False,False,False,False,False
2,161000000.0,110000,29.14,3.0,8.0,1.0,1,6.0,13,4,1,392,False,False,False,False,False,False,False,True
2,177000000.0,250000,17.5,3.0,6.0,2.0,0,6.0,3,1,0,533,True,False,False,False,False,False,False,False
0,31000000.0,200000,26.59,3.0,6.0,1.0,0,1.0,6,1,0,543,False,False,True,False,False,False,False,False
0,405000000.0,320000,24.57,3.0,4.0,2.0,1,35.0,0,0,0,240,False,False,True,False,False,False,False,False
1,186500000.0,190000,30.57,11.0,19.0,1.0,0,34.0,8,5,0,522,False,False,False,False,False,False,False,True
2,20500000.0,250000,48.95,3.0,3.0,2.0,1,18.0,0,1,0,632,False,False,True,False,False,False,False,False
2,85500000.0,670000,31.94,14.0,15.0,1.0,1,21.0,7,2,0,657,False,False,True,False,False,False,False,False
2,21000000.0,290000,34.47,5.0,6.0,1.0,0,5.5,8,1,0,578,True,False,False,False,False,False,False,False
1,113500000.0,130000,27.045,5.0,6.0,1.0,0,6.0,10,2,1,485,False,False,False,True,False,False,False,False
2,157000000.0,300000,29.36,5.0,13.0,1.0,0,40.0,14,0,0,621,False,False,True,False,False,False,False,False
1,351000000.0,640000,26.72,5.0,7.0,2.0,0,10.0,2,5,0,556,False,False,False,False,False,False,True,False
2,20000000.0,560000,37.07,1.0,21.0,1.0,1,2.0,12,2,0,179,False,False,False,False,True,False,False,False
2,142000000.0,60000,30.15,2.0,3.0,2.0,1,1.0,8,0,0,520,False,False,False,False,False,False,False,True
2,134500000.0,60000,19.83,2.0,3.0,1.0,1,9.0,14,0,1,318,False,False,False,False,False,False,True,False
2,133500000.0,510000,36.68,2.0,7.0,1.0,0,9.0,6,2,0,134,False,False,False,False,False,False,False,True
2,21500000.0,600000,28.09,5.0,6.0,2.0,0,5.0,0,3,0,560,False,False,False,False,False,False,False,True
2,32500000.0,690000,25.58,5.0,6.0,1.0,1,5.0,5,1,0,493,False,False,False,False,False,True,False,False
0,125000000.0,530000,26.104999999999997,3.0,4.0,2.0,0,4.0,8,3,0,417,False,False,False,True,False,False,False,False
2,16000000.0,730000,29.1,16.0,19.0,1.0,0,7.0,0,0,0,558,False,False,False,True,False,False,False,False
0,144500000.0,460000,17.5,3.0,7.0,1.0,1,3.0,6,1,0,542,False,True,False,False,False,False,False,False
1,340500000.0,220000,24.45,3.0,4.0,1.0,1,3.0,2,1,0,634,False,False,True,False,False,False,False,False
2,324000000.0,740000,41.7,3.0,11.0,2.0,1,50.0,0,7,0,671,False,False,False,True,False,False,False,False
0,136000000.0,740000,27.76,4.0,6.0,1.0,0,4.0,0,2,0,514,False,False,False,False,False,True,False,False
2,28000000.0,520000,25.985,2.0,4.0,2.0,1,2.0,0,4,0,492,False,False,False,False,False,True,False,False
2,173500000.0,640000,25.18,4.0,6.0,2.0,1,5.0,0,4,0,555,False,False,False,False,False,False,False,True
2,175500000.0,250000,41.71,5.0,6.0,2.0,0,1.0,1,1,0,536,False,True,False,False,False,False,False,False
2,88000000.0,580000,31.89,5.0,18.0,1.0,1,30.0,7,1,0,566,False,False,True,False,False,False,False,False
2,174500000.0,300000,30.76,4.0,7.0,2.0,0,15.0,2,1,0,392,False,False,True,False,False,False,False,False
2,29000000.0,480000,25.985,5.0,11.0,1.0,0,21.0,1,1,0,485,False,False,True,False,False,False,False,False
1,18000000.0,660000,28.09,2.0,4.0,2.0,1,2.0,10,0,0,131,False,False,False,False,False,False,False,True
0,333000000.0,480000,17.5,2.0,7.0,1.0,1,6.0,2,3,0,386,False,False,False,True,False,False,False,False
2,343000000.0,520000,25.97,2.0,3.0,1.0,1,2.0,5,0,0,575,False,False,False,True,False,False,False,False
2,386000000.0,360000,27.51,2.0,4.0,1.0,0,3.0,0,7,1,489,False,False,False,False,True,False,False,False
2,170500000.0,370000,26.73,6.0,10.0,2.0,0,34.0,15,1,0,600,False,True,False,False,False,False,False,False
0,14000000.0,550000,17.5,2.0,4.0,1.0,1,9.0,0,0,0,528,False,False,True,False,False,False,False,False
2,128500000.0,610000,29.56,5.0,9.0,2.0,0,8.0,8,1,0,498,False,False,False,True,False,False,False,False
2,396000000.0,260000,24.45,4.0,6.0,1.0,1,5.0,8,10,0,217,False,False,False,False,False,False,False,True
0,78500000.0,720000,17.5,1.0,2.0,1.0,1,22.0,7,0,0,515,False,False,True,False,False,False,False,False
2,118500000.0,270000,27.445,2.0,3.0,2.0,1,2.0,0,2,0,517,True,False,False,False,False,False,False,False
2,132000000.0,370000,30.88,2.0,3.0,2.0,1,18.0,0,0,0,550,False,False,False,True,False,False,False,False
1,15000000.0,100000,27.58,5.0,6.0,1.0,1,5.0,5,0,0,572,True,False,False,False,False,False,False,False
2,395000000.0,630000,17.5,8.0,14.0,1.0,0,104.0,12,2,0,475,False,False,True,False,False,False,False,False
1,72000000.0,560000,29.81,5.0,9.0,2.0,0,8.0,3,2,0,617,True,False,False,False,False,False,False,False
0,90500000.0,490000,23.6,5.0,6.0,2.0,0,5.0,6,1,0,436,True,False,False,False,False,False,False,False
2,16500000.0,730000,28.09,3.0,3.0,1.0,1,2.0,0,0,0,602,False,False,True,False,False,False,False,False
2,400000000.0,340000,27.51,3.0,6.0,1.0,1,5.0,4,1,0,554,False,False,False,True,False,False,False,False
0,25000000.0,520000,40.05,7.0,12.0,1.0,1,9.0,7,4,0,285,True,False,False,False,False,False,False,False
2,184000000.0,540000,31.0,3.0,4.0,1.0,1,22.0,11,2,0,626,False,True,False,False,False,False,False,False
2,406500000.0,150000,17.5,10.0,16.0,1.0,0,34.0,10,0,0,600,False,False,False,False,True,False,False,False
0,100500000.0,450000,17.6,2.0,5.0,1.0,1,11.0,7,0,0,331,False,False,False,False,False,False,False,True
2,186500000.0,250000,25.29,3.0,5.0,2.0,0,5.0,8,0,0,535,False,False,False,False,False,False,False,True
2,15500000.0,180000,28.99,9.0,16.0,2.0,0,44.0,5,1,0,441,False,True,False,False,False,False,False,False
2,131500000.0,370000,17.5,9.0,16.0,1.0,1,27.0,2,5,0,216,False,False,True,False,False,False,False,False
2,327500000.0,280000,29.89,4.0,6.0,2.0,0,8.0,10,1,1,343,True,False,False,False,False,False,False,False
2,89000000.0,320000,31.73,6.0,7.0,1.0,1,15.0,0,0,0,182,False,True,False,False,False,False,False,False
2,160500000.0,360000,23.33,5.0,8.0,1.0,1,5.0,9,1,1,127,False,False,False,False,False,False,False,True
2,109500000.0,730000,26.51,1.0,18.0,1.0,0,25.0,0,6,0,195,False,False,True,False,False,False,False,False
2,133000000.0,190000,17.5,12.0,14.0,1.0,0,104.0,7,5,0,467,False,False,True,False,False,False,False,False
2,101000000.0,750000,28.1,18.0,21.0,1.0,1,36.0,0,1,0,347,False,False,True,False,False,False,False,False
2,97500000.0,170000,26.59,3.0,5.0,1.0,1,4.0,0,1,0,550,False,True,False,False,False,False,False,False
2,157000000.0,270000,32.59,3.0,9.0,1.0,0,9.0,9,6,0,563,False,False,False,False,False,False,False,True
2,180000000.0,540000,28.17,4.0,5.0,1.0,0,2.0,10,2,0,637,False,False,False,False,False,False,True,False
2,187000000.0,450000,23.6,5.0,6.0,2.0,0,5.0,0,1,1,507,True,False,False,False,False,False,False,False
2,136500000.0,490000,17.5,5.0,6.0,2.0,0,6.0,0,1,1,450,True,False,False,False,False,False,False,False
1,339500000.0,150000,40.89,6.0,6.0,1.0,0,5.5,0,1,0,568,False,False,False,True,False,False,False,False
1,24000000.0,480000,25.985,2.0,6.0,1.0,0,1.0,0,4,0,537,False,False,False,False,False,False,True,False
1,86500000.0,380000,25.85,11.0,11.0,1.0,1,12.0,19,1,0,547,False,False,True,False,False,False,False,False
0,20500000.0,720000,26.85,2.0,3.0,2.0,0,1.0,0,1,0,481,False,False,True,False,False,False,False,False
2,76500000.0,750000,25.58,3.0,5.0,2.0,1,5.0,0,0,0,512,True,False,False,False,False,False,False,False
1,88000000.0,170000,26.59,3.0,5.0,1.0,1,3.0,12,7,0,508,False,True,False,False,False,False,False,False
2,19500000.0,350000,38.09,19.0,19.0,1.0,1,19.0,2,6,0,504,True,False,False,False,False,False,False,False
2,98000000.0,20000,42.99,14.0,17.0,1.0,1,38.0,0,2,0,175,False,False,False,True,False,False,False,False
2,195500000.0,470000,23.81,5.0,9.0,1.0,0,30.0,0,0,1,452,False,False,True,False,False,False,False,False
2,399500000.0,190000,21.22,1.0,6.0,2.0,1,24.0,7,2,0,508,False,False,True,False,False,False,False,False
2,353500000.0,420000,17.5,5.0,6.0,2.0,0,6.0,6,1,0,462,True,False,False,False,False,False,False,False
1,94000000.0,640000,22.87,8.0,18.0,1.0,0,22.0,0,2,0,674,False,False,False,True,False,False,False,False
1,168000000.0,490000,28.17,5.0,7.0,2.0,0,5.0,3,1,0,346,False,False,False,False,True,False,False,False
1,402000000.0,100000,25.29,6.0,6.0,1.0,0,8.0,1,0,0,606,False,True,False,False,False,False,False,False
1,137000000.0,660000,27.76,4.0,6.0,2.0,0,5.0,2,0,1,429,True,False,False,False,False,False,False,False
0,75500000.0,570000,26.24,3.0,6.0,1.0,0,48.0,3,1,0,641,False,False,False,True,False,False,False,False
2,393500000.0,220000,24.45,4.0,5.0,2.0,1,5.0,9,0,0,564,False,False,False,False,True,False,False,False
2,339500000.0,220000,32.59,3.0,9.0,1.0,0,9.0,11,2,0,546,False,False,False,False,False,False,False,True
1,158000000.0,160000,17.5,3.0,4.0,1.0,1,1.0,0,0,0,536,False,False,False,True,False,False,False,False
0,5500000.0,750000,29.91,9.0,16.0,1.0,0,23.0,10,6,0,317,False,False,True,False,False,False,False,False
2,95500000.0,320000,36.21,6.0,13.0,1.0,0,13.0,14,1,0,217,True,False,False,False,False,False,False,False
2,80000000.0,670000,26.44,3.0,4.0,1.0,1,4.0,5,9,1,189,False,False,False,False,False,False,False,True
2,164000000.0,310000,33.96,2.0,20.0,1.0,0,44.0,8,2,0,178,False,False,False,True,False,False,False,False
0,91000000.0,450000,27.25,4.0,6.0,1.0,1,4.0,7,1,0,175,False,False,False,False,False,False,True,False
2,321500000.0,620000,28.25,1.0,4.0,1.0,1,29.0,9,0,0,643,True,False,False,False,False,False,False,False
0,125500000.0,530000,24.41,9.0,19.0,1.0,0,17.0,9,2,0,309,False,False,False,True,False,False,False,False
2,191500000.0,440000,24.39,4.0,5.0,2.0,0,5.0,4,1,0,471,True,False,False,False,False,False,False,False
2,116000000.0,540000,29.82,2.0,2.0,2.0,1,2.0,0,0,0,499,False,False,True,False,False,False,False,False
2,157000000.0,480000,32.62,2.0,4.0,2.0,1,18.0,2,1,0,564,False,False,False,True,False,False,False,False
0,402500000.0,280000,31.01,4.0,4.0,1.0,0,1.0,2,2,0,409,False,False,False,False,False,False,False,True
2,17000000.0,340000,17.5,1.0,14.0,2.0,1,10.0,16,1,0,458,False,False,True,False,False,False,False,False
2,14500000.0,100000,40.89,6.0,6.0,1.0,0,11.0,7,4,0,526,False,False,False,True,False,False,False,False
0,92000000.0,250000,25.56,7.0,10.0,2.0,0,1.0,6,1,0,464,False,False,False,True,False,False,False,False
2,26000000.0,540000,25.985,2.0,3.0,2.0,1,2.0,0,3,0,552,True,False,False,False,False,False,False,False
2,25500000.0,580000,25.985,3.0,5.0,1.0,1,4.0,0,0,0,500,False,False,False,True,False,False,False,False
2,116000000.0,150000,17.5,8.0,11.0,1.0,0,44.0,15,0,0,565,False,False,True,False,False,False,False,False
