Season,DayNum,WTeamID,WTeamName,WScore,LTeamID,LTeamName,LScore,WLoc,NumOT,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF,Tournament_Type,WTeamSeed,WTeamSeedRegion,LTeamSeed,LTeamSeedRegion,WTeamSeed,WTeamSeedRegion,LTeamSeed,LTeamSeedRegion
2023,33,1337,pepperdine,88,1319,northern ariz.,69,H,0,33,63,12,24,10,17,8,26,19,8,8,4,20,24,61,7,23,14,21,11,23,11,13,6,0,15,Regular,,,,,,,,
2023,33,1339,portland,90,1315,north dakota,69,H,0,34,60,8,19,14,18,8,28,22,11,5,4,19,26,63,9,27,8,12,8,17,12,13,4,0,20,Regular,,,,,,,,
2023,33,1340,portland st,68,1102,air force,64,H,0,22,44,4,17,20,27,1,22,12,13,5,2,29,18,45,5,21,23,34,6,21,14,14,5,1,23,Regular,,,,,,,,
2023,33,1343,princeton,83,1180,drexel,63,A,0,35,65,7,19,6,6,7,27,11,10,5,2,13,24,57,6,20,9,12,3,14,10,8,4,3,10,Regular,15.0,X,,,15.0,X,,
2023,33,1344,providence,88,1348,rhode island,74,A,0,34,63,6,20,14,20,11,25,17,9,6,5,14,30,63,4,12,10,11,7,17,14,11,6,2,19,Regular,11.0,W,,,11.0,W,,
2023,33,1351,rider,68,1291,mount saint mary`s,65,A,0,22,58,6,15,18,23,11,16,7,10,8,1,18,23,51,9,18,10,12,10,21,13,17,2,1,15,Regular,,,,,,,,
2023,33,1353,rutgers,63,1231,indiana,48,H,0,22,60,6,21,13,19,12,30,11,13,7,5,18,17,56,6,25,8,14,9,23,9,14,5,5,20,Regular,,,4.0,Y,,,4.0,Y
2023,33,1364,california-santa barbara,82,1334,pacific,71,H,0,33,56,7,15,9,18,8,23,21,13,5,6,14,27,61,8,22,9,17,11,18,11,12,3,1,20,Regular,14.0,X,,,14.0,X,,
2023,33,1365,santa clara,72,1170,cs sacramento,65,H,0,27,61,7,23,11,14,11,21,14,7,4,6,11,26,64,6,22,7,11,15,22,16,10,3,4,19,Regular,,,,,,,,
2023,33,1367,sc upstate,79,1441,estern carolina,64,A,0,27,49,1,3,24,29,5,24,11,12,8,4,22,22,60,5,19,15,25,15,18,9,15,2,0,22,Regular,,,,,,,,
2023,33,1376,south carolina,74,1207,georgetown,71,A,1,28,62,10,31,8,13,14,23,18,14,3,0,19,28,65,3,18,12,19,14,21,10,8,13,2,14,Regular,,,,,,,,
2023,33,1377,south dakota,69,1140,brigham young,68,N,0,20,48,12,23,17,24,5,26,13,20,4,1,20,21,61,7,33,19,23,8,25,14,14,12,2,24,Regular,,,,,,,,
2023,33,1381,southern utah,69,1226,idaho st,59,A,0,19,48,4,16,27,31,8,22,6,17,8,1,23,21,55,7,22,10,16,9,18,10,19,6,2,25,Regular,,,,,,,,
2023,33,1387,saint louis,85,1356,s illinois,72,H,0,33,57,5,14,14,17,9,21,17,14,3,5,18,23,46,9,22,17,20,2,14,11,14,9,1,21,Regular,,,,,,,,
2023,33,1393,syracuse,62,1323,notre dame,61,A,0,28,58,3,18,3,4,5,22,12,4,7,0,9,23,60,11,33,4,5,10,23,15,8,4,3,6,Regular,,,,,,,,
2023,33,1396,temple,83,1433,va commonwealth,73,H,0,27,54,7,19,22,27,10,18,17,14,8,3,18,25,51,7,14,16,20,8,18,14,18,8,4,23,Regular,,,12.0,Z,,,12.0,Z
2023,33,1418,la.-lafayette,78,1309,new orleans,77,A,0,24,58,5,15,25,35,15,20,15,12,9,3,19,30,55,4,13,13,19,6,19,19,16,4,2,22,Regular,13.0,W,,,13.0,W,,
2023,33,1420,maryland-baltimore county,88,1250,lehigh,62,A,0,35,64,11,27,7,10,9,29,14,16,6,0,14,20,53,13,28,9,12,3,15,17,16,7,1,11,Regular,,,,,,,,
2023,33,1421,n.c. asheville,90,1404,tenn-martin,83,H,0,31,55,7,18,21,24,9,22,15,16,6,5,13,33,65,9,23,8,11,9,16,12,12,11,1,21,Regular,15.0,Z,,,15.0,Z,,
2023,33,1422,nc greensboro,65,1189,elon,61,A,0,27,62,5,20,6,11,9,22,16,10,7,1,18,22,52,7,24,10,15,3,29,8,13,5,2,17,Regular,,,,,,,,
2023,33,1424,nevada-las vegas,95,1360,san diego,78,A,0,31,59,13,27,20,27,6,22,19,11,10,5,13,29,62,9,22,11,13,8,20,16,17,7,2,19,Regular,,,,,,,,
2023,33,1430,utah valley,88,1253,long beach st,78,H,0,31,64,11,30,15,21,12,27,24,13,9,14,18,29,72,7,16,13,19,14,24,11,15,6,2,22,Regular,,,,,,,,
2023,33,1435,vanderbilt,65,1459,wofford,62,H,0,26,53,8,23,5,9,3,26,12,14,7,7,17,24,56,6,18,8,12,5,23,12,15,7,0,17,Regular,,,,,,,,
2023,33,1437,villanova,70,1328,oklahoma,66,H,0,25,44,7,17,13,16,1,17,10,7,6,1,15,24,50,10,23,8,12,8,19,18,12,5,1,18,Regular,,,,,,,,
2023,33,1438,virginia,62,1199,florida st,57,H,0,18,51,5,19,21,26,12,26,9,12,4,10,17,21,64,6,18,9,9,12,22,12,12,4,4,19,Regular,4.0,X,,,4.0,X,,
2023,33,1440,virginia military,80,1298,navy,72,H,0,28,59,14,25,10,14,6,20,13,6,7,1,6,29,61,9,28,5,5,8,23,14,11,3,7,14,Regular,,,,,,,,
2023,33,1442,w illinois,90,1410,tex.-pan american,72,H,0,32,62,8,22,18,29,8,20,19,8,11,2,15,29,57,6,15,8,19,7,22,8,20,2,1,23,Regular,,,,,,,,
2023,33,1454,milwaukee,74,1237,indiana - purdue,61,H,0,25,54,10,28,14,17,7,22,17,9,10,7,14,22,48,7,17,10,13,6,22,13,17,2,3,19,Regular,,,,,,,,
2023,33,1456,william & mary,58,1350,richmond,57,H,0,23,51,9,21,3,4,4,22,13,10,6,1,12,21,52,9,24,6,7,6,19,14,9,5,7,10,Regular,,,,,,,,
2023,33,1458,wisconsin,80,1266,marquette,77,A,1,30,59,12,27,8,13,8,22,21,13,9,1,20,27,53,9,20,14,20,7,18,14,12,10,1,16,Regular,,,2.0,W,,,2.0,W
2023,33,1462,xavier,84,1452,west virginia,74,H,0,28,52,5,12,23,30,8,25,20,15,3,3,19,27,59,9,19,11,15,4,20,17,11,6,3,24,Regular,3.0,Y,9.0,X,3.0,Y,9.0,X
2023,33,1463,yale,77,1392,stony brook,72,A,0,29,63,6,23,13,18,9,22,13,5,6,3,18,21,47,11,20,19,23,6,25,13,12,1,1,19,Regular,,,,,,,,
2023,33,1466,north ala.,81,1287,morehead st,75,A,0,29,54,0,2,23,27,4,28,5,11,11,7,18,27,60,8,22,13,19,7,24,16,12,4,4,21,Regular,,,,,,,,
2023,33,1469,dixie st,77,1451,weber st,65,A,0,26,50,6,19,19,22,5,24,15,11,4,2,16,23,46,4,14,15,17,1,21,9,13,6,1,20,Regular,,,,,,,,
2023,33,1476,stonehill,69,1127,binghamton,66,A,0,21,48,10,20,17,21,4,26,11,11,7,6,15,25,62,9,28,7,13,10,26,10,15,4,3,20,Regular,,,,,,,,
2023,34,1112,arizona,81,1143,california,68,H,0,29,59,4,20,19,26,10,25,19,5,2,5,14,28,63,4,17,8,8,7,22,9,8,2,2,20,Regular,2.0,X,,,2.0,X,,
2023,34,1113,arizona st,68,1390,stanford,64,H,0,25,57,4,23,14,20,6,27,15,16,11,4,16,23,64,6,27,12,14,12,23,16,15,10,6,19,Regular,11.0,Z,,,11.0,Z,,
2023,34,1135,brown,65,1216,hartford,51,A,0,26,50,8,26,5,12,4,29,19,15,8,2,20,19,49,3,18,10,16,5,19,14,15,7,1,16,Regular,,,,,,,,
2023,34,1152,chicago st,78,1475,southern indiana,61,H,0,22,44,13,29,21,26,5,22,13,13,6,4,18,22,53,5,18,12,19,8,18,11,14,7,0,19,Regular,,,,,,,,
2023,34,1153,cincinnati,97,1136,bryant,71,H,0,38,73,10,28,11,21,10,44,25,17,6,5,20,23,77,8,39,17,22,10,27,13,12,8,3,21,Regular,,,,,,,,
2023,34,1165,cornell,73,1248,lafayette,68,H,0,26,61,8,26,13,18,9,24,13,8,8,4,15,24,60,11,27,9,11,7,25,18,11,3,3,18,Regular,,,,,,,,
2023,34,1176,denver,84,1477,East Texas A&M,75,H,0,26,53,7,16,25,34,13,24,12,16,2,2,16,31,68,10,39,3,7,10,14,15,11,6,2,25,Regular,,,,,,,,
2023,34,1194,fl atlantic,101,1185,e michigan,73,A,0,39,65,12,24,11,20,11,29,16,10,5,0,22,26,62,3,20,18,25,8,18,4,7,4,1,18,Regular,9.0,W,,,9.0,W,,
2023,34,1195,fgcu,74,1198,fiu,65,H,0,25,56,10,27,14,18,9,27,15,14,8,6,13,26,63,4,22,9,15,11,22,9,12,8,3,17,Regular,,,,,,,,
2023,34,1196,florida,89,1391,stetson,51,H,0,28,53,11,22,22,26,9,26,14,10,5,3,19,18,54,4,17,11,16,9,15,6,15,5,3,20,Regular,,,,,,,,
2023,34,1229,illinois st,87,1125,belmont,77,H,0,30,55,13,21,14,17,10,24,20,14,5,5,17,27,59,8,18,15,18,3,15,17,8,8,2,17,Regular,,,,,,,,
2023,34,1233,iona,90,1145,canisius,60,H,0,33,59,8,16,16,21,7,27,24,11,13,7,16,23,69,7,22,7,11,16,21,11,17,5,2,18,Regular,13.0,Z,,,13.0,Z,,
2023,34,1235,iowa st,71,1385,saint john`s,60,H,0,24,56,5,13,18,28,9,24,17,12,13,1,22,19,53,3,16,19,25,10,24,6,20,6,2,20,Regular,6.0,Y,,,6.0,Y,,
2023,34,1246,kentucky,73,1276,michigan,69,N,0,27,58,9,15,10,20,10,32,17,14,3,3,14,25,64,8,20,11,17,5,24,12,7,5,4,19,Regular,6.0,W,,,6.0,W,,
2023,34,1265,marist,62,1263,maine,61,N,0,25,51,6,21,6,8,7,19,10,14,4,4,14,24,57,3,16,10,14,11,18,10,12,9,2,13,Regular,,,,,,,,
2023,34,1274,miami (fl),80,1257,louisville,53,A,0,32,64,6,22,10,11,10,29,18,16,10,7,17,17,57,3,20,16,18,8,23,6,18,6,1,12,Regular,5.0,Y,,,5.0,Y,,
2023,34,1281,missouri,96,1369,se missouri st,89,H,0,34,61,11,27,17,23,7,21,17,13,14,1,16,34,63,13,26,8,15,8,17,16,18,5,3,19,Regular,7.0,X,16.0,X,7.0,X,16.0,X
2023,34,1284,monmouth,76,1264,manhattan,69,A,0,26,51,7,14,17,27,8,21,13,14,11,3,23,22,53,7,23,18,28,10,17,10,15,8,5,20,Regular,,,,,,,,
2023,34,1293,murray st,77,1434,valparaiso,70,A,1,28,60,7,17,14,21,10,24,15,13,6,4,13,29,68,4,18,8,11,12,24,13,11,4,1,16,Regular,,,,,,,,
2023,34,1304,nebraska,63,1166,creighton,53,A,0,28,59,3,12,4,7,4,35,12,13,8,1,9,20,65,10,40,3,5,9,26,15,14,9,2,10,Regular,,,6.0,X,,,6.0,X
2023,34,1310,niagara,64,1346,quinnipiac,60,A,0,22,54,10,24,10,14,12,17,10,11,5,0,12,24,51,6,18,6,15,11,19,7,11,8,3,16,Regular,,,,,,,,
2023,34,1318,northeastern,66,1209,georgia st,46,H,0,25,58,5,12,11,14,13,37,16,17,3,5,13,19,68,1,20,7,10,8,15,9,5,7,7,16,Regular,,,,,,,,
2023,34,1321,northwestern,70,1277,michigan st,63,A,0,21,49,7,23,21,24,5,25,8,11,10,5,15,23,55,8,22,9,12,6,21,16,13,7,4,17,Regular,7.0,Z,7.0,W,7.0,Z,7.0,W
2023,34,1322,northwestern la,84,1379,southern miss,82,H,0,31,70,10,25,12,16,11,20,11,10,14,3,13,34,62,8,17,6,10,11,26,22,19,5,3,15,Regular,,,,,,,,
2023,34,1345,purdue,89,1278,minnesota,70,H,0,33,65,7,17,16,18,10,28,22,7,5,2,13,28,59,9,26,5,8,3,16,14,8,3,5,18,Regular,1.0,W,,,1.0,W,,
2023,34,1347,radford,86,1203,g washington,76,H,0,32,58,6,16,16,21,7,26,18,11,7,3,15,28,59,9,27,11,19,5,16,10,11,6,2,19,Regular,,,,,,,,
2023,34,1349,rice,83,1402,texas st,71,A,0,28,52,12,21,15,20,3,25,17,13,4,2,12,28,60,4,14,11,14,8,21,6,10,8,2,20,Regular,,,,,,,,
2023,34,1397,tennessee,94,1108,alcorn,40,H,0,33,63,8,24,20,24,15,24,27,11,13,5,16,13,48,1,16,13,16,5,15,3,20,7,1,20,Regular,4.0,W,,,4.0,W,,
2023,34,1412,alabama-birmingham,76,1375,south ala.,68,H,0,25,61,5,14,21,26,11,32,14,11,5,3,16,25,59,8,22,10,19,4,26,7,12,4,3,16,Regular,,,,,,,,
2023,34,1416,central florida,80,1359,samford,77,H,1,24,55,9,25,23,34,7,23,14,12,7,2,24,22,59,9,28,24,29,6,24,12,10,5,3,28,Regular,,,,,,,,
2023,34,1417,ucla,65,1332,oregon,56,H,0,26,64,4,14,9,11,15,18,9,8,3,2,13,24,49,4,17,4,7,3,20,10,14,3,4,13,Regular,2.0,Z,,,2.0,Z,,
2023,34,1425,southern california,63,1333,oregon st,62,H,0,23,50,4,16,13,21,5,17,13,6,9,6,11,22,52,10,22,8,8,7,23,11,14,2,3,21,Regular,10.0,W,,,10.0,W,,
2023,34,1428,utah,67,1450,washington st,65,A,1,23,55,7,14,14,23,9,34,11,19,6,6,23,22,68,4,30,17,26,16,24,6,10,13,3,19,Regular,,,,,,,,
2023,34,1429,utah st,82,1362,san francisco,64,N,0,31,61,5,19,15,18,5,22,11,8,7,1,18,24,55,7,21,9,15,6,21,8,18,3,2,17,Regular,10.0,X,,,10.0,X,,
2023,34,1436,vermont,66,1467,merrimack,43,A,0,22,58,12,26,10,12,11,33,13,9,4,5,15,16,51,4,22,7,15,3,23,5,9,8,4,11,Regular,15.0,W,,,15.0,W,,
2023,34,1439,virginia tech,80,1314,north carolina,72,H,0,31,61,7,19,11,15,8,28,16,9,4,0,21,24,51,3,17,21,27,4,20,6,10,5,5,17,Regular,,,,,,,,
2023,34,1449,washington,73,1160,colorado,63,H,0,26,52,7,19,14,16,4,23,12,16,11,6,16,26,59,5,17,6,13,12,15,14,16,9,5,16,Regular,,,,,,,,
2023,34,1464,youngstown st,88,1460,wright st,77,A,0,29,54,10,23,20,22,4,25,6,13,7,4,15,32,71,3,15,10,13,13,17,11,11,5,1,15,Regular,,,,,,,,
2023,35,1211,gonzaga,73,1245,kent,66,H,0,25,55,6,18,17,27,9,34,16,9,1,3,15,25,63,6,23,10,13,3,20,9,7,7,2,24,Regular,3.0,Z,13.0,Y,3.0,Z,13.0,Y
2023,35,1244,kennesaw,76,1149,charleston so,65,A,0,24,51,11,23,17,29,4,20,17,15,11,6,18,24,55,5,18,12,18,9,27,11,21,8,2,24,Regular,14.0,Y,,,14.0,Y,,
2023,35,1262,ma lowell,84,1254,LIU,64,A,0,32,58,7,17,13,23,6,24,14,10,8,7,21,23,55,1,8,17,22,4,23,14,14,3,2,17,Regular,,,,,,,,
2023,35,1269,massachusetts,87,1107,albany,73,H,0,33,62,3,15,18,26,5,27,19,12,12,6,19,25,63,11,33,12,20,10,24,14,18,4,3,23,Regular,,,,,,,,
2023,35,1295,n dakota st,67,1339,portland,62,A,0,24,55,7,17,12,17,2,29,8,12,9,2,18,22,65,5,19,13,17,14,26,14,12,8,0,16,Regular,,,,,,,,
2023,35,1361,san diego st,60,1407,troy,55,H,0,22,53,4,22,12,13,10,23,12,15,9,1,13,19,58,9,28,8,11,10,16,10,16,7,2,16,Regular,5.0,X,,,5.0,X,,
2023,35,1453,green bay,68,1237,indiana - purdue,61,H,0,22,47,8,20,16,20,5,23,14,17,9,3,12,24,52,4,22,9,12,6,19,11,17,11,5,21,Regular,,,,,,,,
2023,36,1102,air force,79,1377,south dakota,58,H,0,25,51,11,24,18,22,7,25,19,8,7,7,14,21,57,3,21,13,15,11,20,7,10,5,2,20,Regular,,,,,,,,
2023,36,1110,american,69,1291,mount saint mary`s,61,A,0,25,47,10,20,9,15,6,21,18,20,11,1,15,22,50,4,15,13,17,5,17,16,14,10,3,13,Regular,,,,,,,,
2023,36,1116,arkansas,65,1422,nc greensboro,58,H,0,18,54,3,18,26,33,5,39,9,12,6,9,14,21,67,9,28,7,11,5,29,13,9,8,3,26,Regular,8.0,Z,,,8.0,Z,,
2023,36,1124,baylor,80,1470,tarleton st,57,H,0,26,56,7,20,21,29,14,22,13,18,8,4,24,19,46,3,11,16,29,6,14,7,18,9,3,26,Regular,3.0,X,,,3.0,X,,
2023,36,1133,bradley,56,1188,edwardsville,54,A,0,21,53,7,23,7,13,8,26,11,16,10,3,14,20,45,7,15,7,12,1,24,10,15,7,4,11,Regular,,,,,,,,
2023,36,1139,butler,71,1463,yale,61,H,0,25,50,7,14,14,20,2,21,14,8,11,4,12,25,60,6,20,5,5,8,24,12,14,4,5,17,Regular,,,,,,,,
2023,36,1146,cent arkansas,72,1117,arkansas st,67,H,0,24,55,7,27,17,19,9,25,12,12,6,3,11,29,61,4,19,5,14,7,22,11,10,6,2,16,Regular,,,,,,,,
2023,36,1151,chattanooga,88,1454,milwaukee,76,H,0,30,66,13,34,15,20,11,21,16,7,12,3,6,28,62,14,34,6,7,11,24,13,14,4,3,17,Regular,,,,,,,,
2023,36,1158,charleston,67,1342,presbyterian,62,A,0,20,51,7,22,20,31,13,24,8,12,5,2,18,23,55,5,16,11,17,9,20,9,13,5,3,27,Regular,12.0,X,,,12.0,X,,
2023,36,1181,duke,74,1234,iowa,62,N,0,28,63,7,20,11,14,10,33,13,7,3,7,14,25,63,3,16,9,15,7,20,11,7,3,3,15,Regular,5.0,W,8.0,Y,5.0,W,8.0,Y
2023,36,1200,fordham,72,1447,wagner,59,H,0,23,50,6,22,20,24,3,29,13,10,4,9,16,23,57,5,16,8,16,5,22,14,8,4,2,21,Regular,,,,,,,,
2023,36,1206,george mason,67,1271,maryland - e. shore,54,H,0,23,53,8,27,13,22,11,29,17,10,6,2,14,18,54,8,27,10,12,4,21,12,11,3,1,21,Regular,,,,,,,,
2023,36,1210,georgia tech,79,1208,georgia,77,H,0,30,63,5,19,14,19,9,16,14,6,7,5,11,31,58,6,13,9,16,6,22,15,11,2,3,16,Regular,,,,,,,,
2023,36,1219,high point,85,1202,furman,82,A,0,32,54,11,17,10,18,3,28,11,13,2,2,12,32,70,9,32,9,12,7,17,18,5,6,5,16,Regular,,,13.0,X,,,13.0,X
2023,36,1222,houston,76,1316,north florida,42,H,0,33,67,6,20,4,5,17,25,19,8,12,7,11,14,44,9,24,5,10,5,12,10,20,4,4,10,Regular,1.0,Y,,,1.0,Y,,
2023,36,1225,idaho,76,1315,north dakota,66,H,0,24,53,10,19,18,24,4,24,11,8,9,7,14,26,58,8,21,6,14,9,27,9,12,5,2,22,Regular,,,,,,,,
2023,36,1228,illinois,85,1400,texas,78,N,1,27,60,10,23,21,31,7,30,11,16,7,12,20,29,69,7,22,13,19,10,24,20,14,8,3,24,Regular,9.0,Z,2.0,Y,9.0,Z,2.0,Y
2023,36,1233,iona,84,1387,saint louis,62,H,0,33,73,7,18,11,12,14,25,19,10,6,13,17,21,68,5,19,15,21,21,23,10,14,5,5,12,Regular,13.0,Z,,,13.0,Z,,
2023,36,1243,kansas st,81,1101,abilene chr,64,H,0,31,53,3,12,16,29,9,23,23,12,7,3,13,25,55,7,19,7,12,7,19,14,13,6,2,21,Regular,3.0,W,,,3.0,W,,
2023,36,1247,la salle,82,1137,bucknell,72,H,0,33,66,10,26,6,6,9,21,22,14,8,6,9,28,59,7,14,9,14,6,21,16,11,9,3,13,Regular,,,,,,,,
2023,36,1260,loyola (il),70,1453,green bay,46,H,0,28,54,7,19,7,10,9,26,15,10,0,3,15,16,59,4,25,10,13,10,16,9,9,5,3,13,Regular,,,,,,,,
2023,36,1266,marquette,90,1300,n.c. central,78,H,0,36,57,9,23,9,16,6,20,25,15,7,7,12,29,63,9,20,11,12,10,20,20,16,9,2,19,Regular,2.0,W,,,2.0,W,,
2023,36,1272,memphis,87,1114,ark little rock,71,H,0,34,63,6,12,13,19,10,25,18,15,16,3,19,25,70,8,33,13,17,14,21,14,17,6,2,19,Regular,8.0,W,,,8.0,W,,
2023,36,1285,montana,81,1355,s dakota st,56,H,0,30,53,8,23,13,20,7,26,15,10,4,7,21,16,48,2,18,22,25,4,16,6,11,5,1,19,Regular,,,,,,,,
2023,36,1301,n.c. state,94,1164,coppin st,72,H,0,36,69,13,29,9,16,12,28,21,12,11,6,16,25,66,6,27,16,24,14,24,10,14,5,1,17,Regular,11.0,X,,,11.0,X,,
2023,36,1305,nevada,85,1337,pepperdine,77,A,0,29,61,7,21,20,24,7,28,8,10,6,3,18,25,65,14,28,13,15,9,24,8,13,6,2,19,Regular,11.0,Z,,,11.0,Z,,
2023,36,1306,new hampshire,74,1130,boston college,71,A,1,26,62,8,21,14,21,16,29,9,14,5,0,20,25,65,3,22,18,28,16,21,7,9,8,3,21,Regular,,,,,,,,
2023,36,1317,north texas,60,1426,texas arlington,57,A,0,21,56,6,24,12,18,17,15,9,10,6,4,21,19,46,5,12,14,20,14,17,9,14,5,6,18,Regular,,,,,,,,
2023,36,1319,northern ariz.,73,1334,pacific,69,A,0,25,57,7,19,16,21,9,22,14,12,4,1,21,20,50,4,19,25,30,9,23,9,13,2,4,22,Regular,,,,,,,,
2023,36,1328,oklahoma,75,1282,Kansas City,53,H,0,26,45,7,17,16,21,3,22,13,13,7,3,14,19,53,4,18,11,17,13,13,6,16,8,1,17,Regular,,,,,,,,
2023,36,1329,oklahoma st,65,1358,sam houston,51,H,0,23,49,9,24,10,14,10,20,13,17,6,4,14,17,49,6,21,11,17,7,14,8,8,12,2,15,Regular,,,,,,,,
2023,36,1343,princeton,69,1248,lafayette,58,H,0,24,52,5,17,16,20,6,29,13,8,4,3,10,21,57,6,24,10,12,5,20,10,7,6,2,17,Regular,15.0,X,,,15.0,X,,
2023,36,1363,san jose st,58,1167,bakersfield,48,H,0,17,48,3,19,21,28,13,32,9,12,2,5,12,20,57,4,15,4,10,8,13,8,4,6,3,19,Regular,,,,,,,,
2023,36,1383,saint francis (ny),68,1216,hartford,50,H,0,23,56,5,12,17,20,10,19,13,9,9,4,13,18,46,7,16,7,13,7,21,12,17,4,4,16,Regular,,,,,,,,
2023,36,1393,syracuse,95,1324,oakland,66,H,0,42,72,8,20,3,7,7,31,27,13,10,4,13,24,64,5,25,13,23,11,21,14,14,9,1,11,Regular,,,,,,,,
2023,36,1395,tcu,78,1238,jackson st,51,H,0,27,67,6,23,18,23,14,22,17,13,11,6,14,17,57,6,23,11,14,14,26,13,29,7,5,19,Regular,6.0,Z,,,6.0,Z,,
2023,36,1396,temple,70,1386,saint joseph's,60,H,0,27,61,8,25,8,19,10,23,14,10,7,2,14,21,53,7,23,11,14,7,25,10,15,4,0,18,Regular,,,,,,,,
2023,36,1405,toledo,83,1320,northern iowa,75,A,0,30,58,10,24,13,13,7,17,16,12,8,1,12,28,58,9,26,10,13,8,16,12,17,8,0,15,Regular,,,,,,,,
2023,36,1420,maryland-baltimore county,73,1162,columbia,66,A,0,25,58,6,21,17,20,10,30,12,9,5,5,9,25,61,13,28,3,7,6,21,14,13,5,2,19,Regular,,,,,,,,
2023,36,1423,nc wilmington,74,1187,east carolina,61,H,0,22,43,4,12,26,37,12,22,11,14,3,5,24,24,59,2,14,11,25,15,13,8,9,6,1,28,Regular,,,,,,,,
2023,36,1436,vermont,68,1171,dartmouth,52,A,0,28,54,6,15,6,8,3,29,14,10,7,1,9,21,55,4,20,6,8,5,23,11,9,5,3,8,Regular,15.0,W,,,15.0,W,,
2023,36,1438,virginia,55,1241,james madison,50,H,0,19,45,5,21,12,24,3,27,14,9,6,10,14,15,55,7,23,13,18,12,24,5,12,8,1,21,Regular,4.0,X,,,4.0,X,,
2023,36,1457,winthrop,81,1354,s carolina st,67,H,0,29,49,8,21,15,22,8,27,14,17,6,7,14,28,68,4,19,7,13,10,14,13,11,13,2,18,Regular,,,,,,,,
2023,36,1458,wisconsin,64,1268,maryland,59,H,0,20,47,7,21,17,27,1,27,14,8,7,3,18,21,55,10,24,7,12,8,29,9,14,4,6,20,Regular,,,8.0,X,,,8.0,X
2023,36,1459,wofford,71,1157,coastal car,61,H,0,28,62,5,26,10,12,11,28,9,13,3,2,11,26,66,4,25,5,6,10,22,7,10,5,6,15,Regular,,,,,,,,
2023,36,1461,wyoming,91,1477,East Texas A&M,76,H,0,27,55,8,28,29,43,10,26,12,8,4,1,18,24,58,11,35,17,23,8,23,15,12,5,4,31,Regular,,,,,,,,
2023,37,1113,arizona st,75,1374,smu,57,A,0,27,62,10,24,11,14,13,21,18,8,8,4,17,18,55,9,24,12,18,8,20,11,12,6,6,14,Regular,11.0,Z,,,11.0,Z,,
2023,37,1119,army,63,1312,n.j.i.t.,62,H,0,26,66,8,27,3,5,17,33,19,14,1,3,11,24,70,9,27,5,5,12,21,15,5,13,5,13,Regular,,,,,,,,
2023,37,1123,ball st,76,1183,e illinois,59,A,0,27,55,9,21,13,16,11,18,17,13,5,1,21,21,49,1,11,16,25,8,14,11,11,6,3,19,Regular,,,,,,,,
2023,37,1135,brown,59,1348,rhode island,58,A,0,21,58,7,23,10,17,13,29,13,10,6,5,13,23,52,7,18,5,10,4,28,13,11,7,7,17,Regular,,,,,,,,
2023,37,1155,clemson,80,1406,towson,75,H,0,28,52,14,23,10,15,7,24,21,13,1,3,17,28,67,9,26,10,15,14,21,10,7,8,2,17,Regular,,,,,,,,
2023,37,1159,colgate,81,1127,binghamton,62,A,0,30,55,10,21,11,15,7,16,11,9,10,1,15,24,48,4,14,10,16,4,20,7,13,3,1,14,Regular,15.0,Y,,,15.0,Y,,
2023,37,1163,connecticut,75,1196,florida,54,A,0,30,58,7,19,8,9,8,31,16,15,9,7,19,16,53,4,15,18,28,6,19,6,12,8,6,14,Regular,4.0,Z,,,4.0,Z,,
2023,37,1170,cs sacramento,87,1176,denver,85,H,1,33,66,7,18,14,15,8,22,20,12,9,4,21,33,65,5,19,14,19,7,21,11,14,5,3,17,Regular,,,,,,,,
2023,37,1172,davidson,72,1441,estern carolina,64,H,0,24,55,8,16,16,23,8,23,11,14,8,0,17,24,55,5,20,11,19,5,22,5,16,8,2,20,Regular,,,,,,,,
2023,37,1174,delaware,77,1175,delaware st,69,H,0,22,55,8,20,25,32,11,25,13,6,8,1,12,27,64,8,15,7,8,12,26,12,13,4,1,21,Regular,,,,,,,,
2023,37,1178,detroit,76,1409,tulsa,72,A,0,25,65,7,29,19,26,18,23,5,10,6,4,15,29,64,8,25,6,12,10,25,13,11,7,1,20,Regular,,,,,,,,
2023,37,1179,drake,78,1303,ne omaha,65,H,0,29,63,7,22,13,16,10,28,16,9,8,2,8,27,60,5,14,6,6,3,23,11,10,3,5,16,Regular,12.0,Y,,,12.0,Y,,
2023,37,1186,e washington,50,1143,california,48,A,0,20,52,5,23,5,9,5,26,7,13,9,1,19,17,44,2,15,12,18,2,26,10,16,9,1,15,Regular,,,,,,,,
2023,37,1191,evansville,72,1144,campbell,66,H,0,26,53,9,24,11,17,4,23,17,12,8,2,17,23,52,5,21,15,16,4,24,13,13,5,0,15,Regular,,,,,,,,
2023,37,1193,fairfield,61,1357,sacred heart,59,H,0,23,59,4,23,11,19,14,30,9,14,4,2,10,22,61,6,21,9,11,5,22,7,9,10,3,15,Regular,,,,,,,,
2023,37,1194,fl atlantic,85,1195,fgcu,53,H,0,33,62,14,30,5,9,13,25,19,7,6,5,16,18,45,7,22,10,15,5,19,7,15,3,2,15,Regular,9.0,W,,,9.0,W,,
